link,id,gender,age,nationality,noncountry,education,occupation,province,city,id.1,g1_public_indoor,g2_public_outdoor,g3_anti_smoking_ads,g4_smoking_public_venues,g5_accept_free_hookah,g6_quit_difficulty,g7_harmful_hookah_cigarettes,g8_water_filter_harmless,g9_flavor_reduce_harm,g10_workplace_smoking_restrictions,g11_current_tobacco_use,id.2,cs_q1_age,cs_q2_reason_gaining_peace_of_mind,cs_q2_reason_relieving_fatigue,cs_q2_reason_gaining_pleasure,cs_q2_reason_gaining_experience,cs_q2_reason_life_pressure_and_stress,cs_q2_reason_imitating_others,cs_q2_reason_as_a_hobby_and_entertainment,cs_q2_reason_feeling_of_greatness,cs_q2_reason_curiosity,cs_q2_reason_stubbornness_against_parents,cs_q2_reason_mental_emotional_problems,cs_q2_reason_hopelessness_about_the_future_of_life,cs_q2_reason_combined,cs_q3_daily_cigarette_consumption,cs_q4_morning_urge_to_smoke,cs_q5_time_to_first_cigarette,cs_q6_peak_smoking_times,cs_q7_hardest_cigarette_to_skip,cs_q8_smoke_when_sick,cs_q9_first_smoking_location,cs_q10_smoking_start_reason,cs_q11_enjoy_smoking_agreement,cs_q12_bothered_by_smoking_restrictions,cs_q13_smokers_friend_count_opinion,cs_q14_smoking_affects_respect_opinion,cs_q15_recommend_smoking_to_others,id.3,qcs_q1_wants_quit,qcs_q2_attempted_quit,qcs_q3_quitreason_illness_fear,qcs_q3_quitreason_family_insistence,qcs_q3_quitreason_for_children,qcs_q3_quitreason_healthcare_advice,qcs_q3_quitreason_workplace_rules,qcs_q3_quitreason_tired,qcs_q3_quitreason_highcost,qcs_q3_quitreason_others,qcs_q3_quitreason_combined,qcs_q4_num_attempts,qcs_q5_time_between_quits,qcs_q6_last_quit,qcs_q7_failure_reasons,qcs_q8_quit_methods,qcs_q9_withdrawal_symptoms_craving,qcs_q9_withdrawal_symptoms_irritability,qcs_q9_withdrawal_symptoms_productivecough,qcs_q9_withdrawal_symptoms_concentrationloss,qcs_q9_withdrawal_symptoms_weightgain,qcs_q9_withdrawal_symptoms_others,qcs_q9_withdrawal_symptoms_combined,qcs_q10_canquit_again,qcs_q11_supporters,id.4,hs_q1_age_started_smoking,hs_q2_reason_gaining_peace_of_mind,hs_q2_reason_relieving_fatigue,hs_q2_reason_gaining_pleasure,hs_q2_reason_gaining_experience,hs_q2_reason_life_pressure_and_stress,hs_q2_reason_imitating_others,hs_q2_reason_as_a_hobby_and_entertainment,hs_q2_reason_feeling_of_greatness,hs_q2_reason_curiosity,hs_q2_reason_stubbornness_against_parents,hs_q2_reason_mental_emotional_problems,hs_q2_reason_hopelessness_about_the_future_of_life,hs_q2_reason_combined,hs_q3_daily_hooka_consumption,hs_q4_morning_urge_to_smoke,hs_q5_time_to_first_hooka,hs_q6_peak_smoking_times,hs_q7_time_per_session,hs_q8_tobacco_type,hs_q9_hardest_hookah_to_skip,hs_q10_smoke_when_sick,hs_q11_first_time_location,hs_q12_how_start,hs_q13_enjoy_smoking_agreement,hs_q14_bothered_by_smoking_restrictions,hs_q15_smokers_friend_count_opinion,hs_q16_smoking_affects_respect_opinion,hs_q17_recommend_smoking_to_others,id.5,qhs_q1_wants_quit,qhs_q2_attempted_quit,qhs_q3_quitreason_illness_fear,qhs_q3_quitreason_family_insistence,qhs_q3_quitreason_for_children,qhs_q3_quitreason_healthcare_advice,qhs_q3_quitreason_workplace_rules,qhs_q3_quitreason_tired,qhs_q3_quitreason_highcost,qhs_q3_quitreason_others,qhs_q3_quitreason_combined,qhs_q4_num_attempts,qhs_q5_time_between_quits,qhs_q6_last_quit,qhs_q7_failure_reasons,qhs_q8_quit_methods,qhs_q9_withdrawal_symptoms_craving,qhs_q9_withdrawal_symptoms_irritability,qhs_q9_withdrawal_symptoms_productivecough,qhs_q9_withdrawal_symptoms_concentrationloss,qhs_q9_withdrawal_symptoms_weightgain,qhs_q9_withdrawal_symptoms_others,qhs_q9_withdrawal_combined,qhs_q10_canquit_again,qhs_q11_supporters,id.6,res_q1_past_month_shortness_of_breath,res_q2_productivecogh,res_q3_ability_reduces,res_q4_diagnosed_respiratory_illness,res_q5_condition_diagnosed,id.7,surveyor,surveyor_id,spam,start_date,end_date,greg_start_date,greg_end_date,res_time_sec,res_time_min,new_ser,new_sur
https://survey.porsline.ir/n/k/7qvDfHG/DGIG?review_token=None,DGIG,مرد,14,ایرانی,,دبیرستان,محصل,فارس,شيراز,DGIG,بلی,نظری ندارم,بلی,خیر,خیر,خیر,بلی,خیر,فرقی با سنتی ندارد,بله,اصلا مصرف نمیکنم,DGIG,,,,,,,,,,,,,,,,,,,,,,,,,,,,DGIG,,,,,,,,,,,,,,,,,,,,,,,,,,DGIG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DGIG,,,,,,,,,,,,,,,,,,,,,,,,,,DGIG,Sometimes,Only when I have a cold or infection,Strongly disagree,no,,DGIG,no,9999,,1399/12/17-18:46:40,1399/12/17-18:51:08,2021-03-07 18:46:40,2021-03-07 18:51:08,268,4.5,9999,9999
https://survey.porsline.ir/n/k/7qvDfHG/zcxZ?review_token=None,zcxZ,مرد,34,ایرانی,,کارشناسی ارشد (فوق لیسانس),کارمند,فارس,شيراز,zcxZ,بلی,بلی,بلی,بلی,خیر,بلی,بلی,خیر,فرقی با سنتی ندارد,خیر,اصلا مصرف نمیکنم,zcxZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,zcxZ,,,,,,,,,,,,,,,,,,,,,,,,,,zcxZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,zcxZ,,,,,,,,,,,,,,,,,,,,,,,,,,zcxZ,Never,Only when I have a cold or infection,Strongly disagree,no,,zcxZ,yes,1405,,1399/12/17-19:03:26,1399/12/17-19:05:09,2021-03-07 19:03:26,2021-03-07 19:05:09,103,1.7,1000,1405
https://survey.porsline.ir/n/k/7qvDfHG/rhZo?review_token=None,rhZo,زن,47,ایرانی,,کارشناسی ( لیسانس),کارمند,فارس,شيراز,rhZo,بلی,بلی,خیر,بلی,بلی,خیر,خیر,خیر,فرقی با سنتی ندارد,خیر,اصلا مصرف نمیکنم,rhZo,,,,,,,,,,,,,,,,,,,,,,,,,,,,rhZo,,,,,,,,,,,,,,,,,,,,,,,,,,rhZo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rhZo,,,,,,,,,,,,,,,,,,,,,,,,,,rhZo,Never,No - Never,Strongly disagree,no,,rhZo,yes,1405,,1399/12/17-19:05:23,1399/12/17-19:07:21,2021-03-07 19:05:23,2021-03-07 19:07:21,118,2,1000,1405
https://survey.porsline.ir/n/k/7qvDfHG/DW5u?review_token=None,DW5u,زن,69,ایرانی,,راهنمایی,آزاد,فارس,شيراز,DW5u,بلی,خیر,بلی,خیر,خیر,خیر,بلی,خیر,فرقی با سنتی ندارد,خیر,اصلا مصرف نمیکنم,DW5u,,,,,,,,,,,,,,,,,,,,,,,,,,,,DW5u,,,,,,,,,,,,,,,,,,,,,,,,,,DW5u,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DW5u,,,,,,,,,,,,,,,,,,,,,,,,,,DW5u,Never,No - Never,Strongly disagree,no,,DW5u,yes,1405,,1399/12/17-19:12:05,1399/12/17-19:13:29,2021-03-07 19:12:05,2021-03-07 19:13:29,84,1.4,1000,1405
https://survey.porsline.ir/n/k/7qvDfHG/cclu?review_token=None,cclu,مرد,25,ایرانی,,کارشناسی ارشد (فوق لیسانس),دانشجو,فارس,شيراز,cclu,بلی,بلی,بلی,بلی,خیر,بلی,خیر,خیر,فرقی با سنتی ندارد,خیر,اصلا مصرف نمیکنم,cclu,,,,,,,,,,,,,,,,,,,,,,,,,,,,cclu,,,,,,,,,,,,,,,,,,,,,,,,,,cclu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cclu,,,,,,,,,,,,,,,,,,,,,,,,,,cclu,Never,No - Never,Disagree,no,,cclu,yes,1405,,1399/12/17-19:15:28,1399/12/17-19:16:57,2021-03-07 19:15:28,2021-03-07 19:16:57,89,1.5,1000,1405
https://survey.porsline.ir/n/k/7qvDfHG/tZwG?review_token=None,tZwG,زن,47,ایرانی,,دبیرستان,خانه دار,فارس,شيراز,tZwG,خیر,خیر,بلی,خیر,خیر,بلی,بلی,خیر,ضرر دارد اما خیلی کم,خیر,اصلا مصرف نمیکنم,tZwG,,,,,,,,,,,,,,,,,,,,,,,,,,,,tZwG,,,,,,,,,,,,,,,,,,,,,,,,,,tZwG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tZwG,,,,,,,,,,,,,,,,,,,,,,,,,,tZwG,Never,No - Never,Strongly disagree,no,,tZwG,yes,1405,,1399/12/17-19:19:37,1399/12/17-19:20:53,2021-03-07 19:19:37,2021-03-07 19:20:53,76,1.3,1000,1405
https://survey.porsline.ir/n/k/7qvDfHG/8llk?review_token=None,8llk,زن,56,ایرانی,,ابتدایی,بازنشسته,فارس,شيراز,8llk,بلی,بلی,بلی,بلی,خیر,نظری ندارم,بلی,خیر,فرقی با سنتی ندارد,خیر,اصلا مصرف نمیکنم,8llk,,,,,,,,,,,,,,,,,,,,,,,,,,,,8llk,,,,,,,,,,,,,,,,,,,,,,,,,,8llk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8llk,,,,,,,,,,,,,,,,,,,,,,,,,,8llk,Never,No - Never,Disagree,no,,8llk,yes,1401,,1399/12/17-19:50:26,1399/12/17-19:53:29,2021-03-07 19:50:26,2021-03-07 19:53:29,183,3,1000,1401
https://survey.porsline.ir/n/k/7qvDfHG/1LyH?review_token=None,1LyH,زن,54,ایرانی,,پیش دانشگاهی,کارمند,فارس,شيراز,1LyH,خیر,بلی,بلی,خیر,بلی,بلی,خیر,خیر,ضرر دارد اما خیلی کم,خیر,اصلا مصرف نمیکنم,1LyH,,,,,,,,,,,,,,,,,,,,,,,,,,,,1LyH,,,,,,,,,,,,,,,,,,,,,,,,,,1LyH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1LyH,,,,,,,,,,,,,,,,,,,,,,,,,,1LyH,Never,Only when I have a cold or infection,I don't know,yes,i don't know,1LyH,yes,1405,,1399/12/17-22:06:06,1399/12/17-22:09:12,2021-03-07 22:06:06,2021-03-07 22:09:12,186,3.1,1000,1405
https://survey.porsline.ir/n/k/7qvDfHG/zVl0?review_token=None,zVl0,زن,38,ایرانی,,هنرستان,کارگر,فارس,شيراز,zVl0,بلی,بلی,خیر,خیر,بلی,خیر,بلی,نظری ندارم,ضرر دارد اما خیلی کم,خیر,اصلا مصرف نمیکنم,zVl0,,,,,,,,,,,,,,,,,,,,,,,,,,,,zVl0,,,,,,,,,,,,,,,,,,,,,,,,,,zVl0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,zVl0,,,,,,,,,,,,,,,,,,,,,,,,,,zVl0,A short time,Only when I have a cold or infection,Strongly disagree,no,,zVl0,yes,1405,,1399/12/17-22:12:55,1399/12/17-22:14:44,2021-03-07 22:12:55,2021-03-07 22:14:44,109,1.8,1000,1405
https://survey.porsline.ir/n/k/7qvDfHG/v5W6?review_token=None,v5W6,مرد,32,ایرانی,,کارشناسی ( لیسانس),خانه دار,فارس,شيراز,v5W6,بلی,نظری ندارم,بلی,خیر,خیر,نظری ندارم,نظری ندارم,خیر,فرقی با سنتی ندارد,بله,اصلا مصرف نمیکنم,v5W6,,,,,,,,,,,,,,,,,,,,,,,,,,,,v5W6,,,,,,,,,,,,,,,,,,,,,,,,,,v5W6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v5W6,,,,,,,,,,,,,,,,,,,,,,,,,,v5W6,Sometimes,Yes - A few days a month,Disagree,no,,v5W6,yes,1405,,1399/12/17-22:14:50,1399/12/17-22:17:07,2021-03-07 22:14:50,2021-03-07 22:17:07,137,2.3,1000,1405
https://survey.porsline.ir/n/k/7qvDfHG/6g3Q?review_token=None,6g3Q,زن,60,ایرانی,,دیپلم,بازنشسته,فارس,بالاده,6g3Q,بلی,بلی,خیر,خیر,خیر,بلی,بلی,خیر,فرقی با سنتی ندارد,بله,اصلا مصرف نمیکنم,6g3Q,,,,,,,,,,,,,,,,,,,,,,,,,,,,6g3Q,,,,,,,,,,,,,,,,,,,,,,,,,,6g3Q,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6g3Q,,,,,,,,,,,,,,,,,,,,,,,,,,6g3Q,Never,Only when I have a cold or infection,Disagree,no,,6g3Q,no,9999,,1399/12/18-00:43:45,1399/12/18-00:50:49,2021-03-08 00:43:45,2021-03-08 00:50:49,424,7.1,9999,9999
https://survey.porsline.ir/n/k/7qvDfHG/NBto?review_token=None,NBto,زن,19,ایرانی,,دبیرستان,دانشجو,فارس,شيراز,NBto,بلی,بلی,بلی,بلی,بلی,نظری ندارم,بلی,خیر,فرقی با سنتی ندارد,بله,اصلا مصرف نمیکنم,NBto,,,,,,,,,,,,,,,,,,,,,,,,,,,,NBto,,,,,,,,,,,,,,,,,,,,,,,,,,NBto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NBto,,,,,,,,,,,,,,,,,,,,,,,,,,NBto,Never,No - Never,Strongly disagree,no,,NBto,yes,1402,,1399/12/18-08:26:37,1399/12/18-08:31:14,2021-03-08 08:26:37,2021-03-08 08:31:14,277,4.6,1000,1402
https://survey.porsline.ir/n/k/7qvDfHG/PATV?review_token=None,PATV,مرد,52,ایرانی,,بدون تحصیلات,آزاد,فارس,شيراز,PATV,بلی,بلی,بلی,بلی,خیر,بلی,بلی,خیر,فرقی با سنتی ندارد,خیر,اصلا مصرف نمیکنم,PATV,,,,,,,,,,,,,,,,,,,,,,,,,,,,PATV,,,,,,,,,,,,,,,,,,,,,,,,,,PATV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PATV,,,,,,,,,,,,,,,,,,,,,,,,,,PATV,Never,Only when I have a cold or infection,I don't know,no,,PATV,yes,1401,,1399/12/18-09:10:07,1399/12/18-09:14:25,2021-03-08 09:10:07,2021-03-08 09:14:25,258,4.3,1000,1401
https://survey.porsline.ir/n/k/7qvDfHG/fDNq?review_token=None,fDNq,زن,29,ایرانی,,دیپلم,خانه دار,فارس,شيراز,fDNq,نظری ندارم,نظری ندارم,بلی,خیر,خیر,خیر,بلی,خیر,فرقی با سنتی ندارد,خیر,اصلا مصرف نمیکنم,fDNq,,,,,,,,,,,,,,,,,,,,,,,,,,,,fDNq,,,,,,,,,,,,,,,,,,,,,,,,,,fDNq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fDNq,,,,,,,,,,,,,,,,,,,,,,,,,,fDNq,A short time,Only when I have a cold or infection,Strongly disagree,no,,fDNq,yes,1401,,1399/12/18-11:02:59,1399/12/18-11:05:15,2021-03-08 11:02:59,2021-03-08 11:05:15,136,2.3,1000,1401
https://survey.porsline.ir/n/k/7qvDfHG/JpXB?review_token=None,JpXB,زن,19,ایرانی,,کارشناسی ( لیسانس),دانشجو,گيلان,رحيم آباد,JpXB,بلی,نظری ندارم,خیر,خیر,خیر,بلی,بلی,خیر,فرقی با سنتی ندارد,بله,اصلا مصرف نمیکنم,JpXB,,,,,,,,,,,,,,,,,,,,,,,,,,,,JpXB,,,,,,,,,,,,,,,,,,,,,,,,,,JpXB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JpXB,,,,,,,,,,,,,,,,,,,,,,,,,,JpXB,Never,Only when I have a cold or infection,Strongly disagree,no,,JpXB,yes,99,,1399/12/18-11:57:42,1399/12/18-12:01:11,2021-03-08 11:57:42,2021-03-08 12:01:11,209,3.5,1000,other
https://survey.porsline.ir/n/k/7qvDfHG/FvJE?review_token=None,FvJE,مرد,26,ایرانی,,کارشناسی ( لیسانس),دانشجو,فارس,شيراز,FvJE,بلی,خیر,بلی,خیر,خیر,بلی,بلی,خیر,ضرر دارد اما خیلی کم,بله,اصلا مصرف نمیکنم,FvJE,,,,,,,,,,,,,,,,,,,,,,,,,,,,FvJE,,,,,,,,,,,,,,,,,,,,,,,,,,FvJE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FvJE,,,,,,,,,,,,,,,,,,,,,,,,,,FvJE,A short time,No - Never,Strongly disagree,yes,seasonal allergy,FvJE,yes,1400,,1399/12/18-13:00:20,1399/12/18-13:03:41,2021-03-08 13:00:20,2021-03-08 13:03:41,201,3.4,1000,1400
https://survey.porsline.ir/n/k/7qvDfHG/gV2g?review_token=None,gV2g,زن,26,ایرانی,,دیپلم,دنبال کار هستم,فارس,شيراز,gV2g,بلی,خیر,بلی,بلی,خیر,بلی,خیر,خیر,فرقی با سنتی ندارد,بله,اصلا مصرف نمیکنم,gV2g,,,,,,,,,,,,,,,,,,,,,,,,,,,,gV2g,,,,,,,,,,,,,,,,,,,,,,,,,,gV2g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gV2g,,,,,,,,,,,,,,,,,,,,,,,,,,gV2g,Never,Only when I have a cold or infection,Strongly disagree,no,,gV2g,yes,1400,,1399/12/18-13:03:46,1399/12/18-13:10:52,2021-03-08 13:03:46,2021-03-08 13:10:52,426,7.1,1000,1400
https://survey.porsline.ir/n/k/7qvDfHG/oC2E?review_token=None,oC2E,زن,36,ایرانی,,کارشناسی ( لیسانس),آزاد,فارس,شيراز,oC2E,بلی,بلی,بلی,خیر,بلی,بلی,بلی,بلی,ضرر دارد اما خیلی کم,خیر,اصلا مصرف نمیکنم,oC2E,,,,,,,,,,,,,,,,,,,,,,,,,,,,oC2E,,,,,,,,,,,,,,,,,,,,,,,,,,oC2E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,oC2E,,,,,,,,,,,,,,,,,,,,,,,,,,oC2E,Never,No - Never,Disagree,yes,i don't know,oC2E,yes,1400,,1399/12/18-13:11:11,1399/12/18-13:14:02,2021-03-08 13:11:11,2021-03-08 13:14:02,171,2.9,1000,1400
https://survey.porsline.ir/n/k/7qvDfHG/csR4?review_token=None,csR4,زن,52,ایرانی,,کارشناسی ( لیسانس),خانه دار,فارس,شيراز,csR4,بلی,خیر,بلی,بلی,خیر,بلی,بلی,خیر,بلی کاملا بی ضرر است,بله,اصلا مصرف نمیکنم,csR4,,,,,,,,,,,,,,,,,,,,,,,,,,,,csR4,,,,,,,,,,,,,,,,,,,,,,,,,,csR4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,csR4,,,,,,,,,,,,,,,,,,,,,,,,,,csR4,Never,No - Never,Strongly disagree,no,,csR4,yes,1405,,1399/12/18-13:25:47,1399/12/18-13:27:48,2021-03-08 13:25:47,2021-03-08 13:27:48,121,2,1000,1405
https://survey.porsline.ir/n/k/7qvDfHG/gKlp?review_token=None,gKlp,مرد,27,ایرانی,,دبیرستان,دنبال کار هستم,فارس,شيراز,gKlp,بلی,بلی,خیر,بلی,خیر,بلی,بلی,خیر,ضرر دارد اما خیلی کم,خیر,اصلا مصرف نمیکنم,gKlp,,,,,,,,,,,,,,,,,,,,,,,,,,,,gKlp,,,,,,,,,,,,,,,,,,,,,,,,,,gKlp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gKlp,,,,,,,,,,,,,,,,,,,,,,,,,,gKlp,Never,No - Never,Disagree,no,,gKlp,yes,1400,,1399/12/19-11:20:16,1399/12/19-11:22:00,2021-03-09 11:20:16,2021-03-09 11:22:00,104,1.7,1000,1400
https://survey.porsline.ir/n/k/7qvDfHG/Y7qT?review_token=None,Y7qT,مرد,18,ایرانی,,پیش دانشگاهی,محصل,فارس,شيراز,Y7qT,بلی,بلی,بلی,بلی,خیر,خیر,بلی,نظری ندارم,ضرر دارد اما خیلی کم,خیر,اصلا مصرف نمیکنم,Y7qT,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y7qT,,,,,,,,,,,,,,,,,,,,,,,,,,Y7qT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y7qT,,,,,,,,,,,,,,,,,,,,,,,,,,Y7qT,Never,No - Never,Strongly disagree,no,,Y7qT,yes,1400,,1399/12/19-11:22:17,1399/12/19-11:23:30,2021-03-09 11:22:17,2021-03-09 11:23:30,73,1.2,1000,1400
https://survey.porsline.ir/n/k/7qvDfHG/gakK?review_token=None,gakK,زن,18,ایرانی,,پیش دانشگاهی,محصل,فارس,شيراز,gakK,بلی,خیر,بلی,خیر,خیر,خیر,بلی,خیر,ضرر دارد اما خیلی کم,خیر,اصلا مصرف نمیکنم,gakK,,,,,,,,,,,,,,,,,,,,,,,,,,,,gakK,,,,,,,,,,,,,,,,,,,,,,,,,,gakK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gakK,,,,,,,,,,,,,,,,,,,,,,,,,,gakK,Never,No - Never,Strongly disagree,no,,gakK,yes,1400,,1399/12/19-11:24:01,1399/12/19-11:25:16,2021-03-09 11:24:01,2021-03-09 11:25:16,75,1.2,1000,1400
https://survey.porsline.ir/n/k/7qvDfHG/Al1a?review_token=None,Al1a,مرد,32,ایرانی,,کارشناسی ارشد (فوق لیسانس),آزاد,فارس,اردكان,Al1a,بلی,بلی,بلی,بلی,خیر,بلی,بلی,خیر,فرقی با سنتی ندارد,بله,اصلا مصرف نمیکنم,Al1a,,,,,,,,,,,,,,,,,,,,,,,,,,,,Al1a,,,,,,,,,,,,,,,,,,,,,,,,,,Al1a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Al1a,,,,,,,,,,,,,,,,,,,,,,,,,,Al1a,Never,No - Never,Strongly disagree,no,,Al1a,no,9999,,1399/12/19-21:02:48,1399/12/19-21:07:00,2021-03-09 21:02:48,2021-03-09 21:07:00,252,4.2,9999,9999
https://survey.porsline.ir/n/k/7qvDfHG/PUvB?review_token=None,PUvB,مرد,45,ایرانی,,دیپلم,کارمند,فارس,شيراز,PUvB,بلی,بلی,خیر,خیر,خیر,بلی,بلی,نظری ندارم,فرقی با سنتی ندارد,بله,اصلا مصرف نمیکنم,PUvB,,,,,,,,,,,,,,,,,,,,,,,,,,,,PUvB,,,,,,,,,,,,,,,,,,,,,,,,,,PUvB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PUvB,,,,,,,,,,,,,,,,,,,,,,,,,,PUvB,Sometimes,Only when I have a cold or infection,I don't know,no,,PUvB,no,9999,,1399/12/19-21:08:08,1399/12/19-21:22:27,2021-03-09 21:08:08,2021-03-09 21:22:27,859,14.3,9999,9999
https://survey.porsline.ir/n/k/7qvDfHG/G23E?review_token=None,G23E,زن,30,ایرانی,,کارشناسی ( لیسانس),آزاد,فارس,شيراز,G23E,خیر,بلی,بلی,بلی,خیر,بلی,بلی,خیر,فرقی با سنتی ندارد,بله,اصلا مصرف نمیکنم,G23E,,,,,,,,,,,,,,,,,,,,,,,,,,,,G23E,,,,,,,,,,,,,,,,,,,,,,,,,,G23E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G23E,,,,,,,,,,,,,,,,,,,,,,,,,,G23E,Never,No - Never,Strongly disagree,no,,G23E,no,9999,spam,1399/12/19-21:38:52,1399/12/19-21:41:29,2021-03-09 21:38:52,2021-03-09 21:41:29,157,2.6,9999,9999
https://survey.porsline.ir/n/k/7qvDfHG/XFku?review_token=None,XFku,مرد,36,ایرانی,,دکترا و بالاتر,دانشجو,فارس,اردكان,XFku,بلی,بلی,خیر,خیر,خیر,خیر,بلی,خیر,ضرر دارد اما خیلی کم,بله,اصلا مصرف نمیکنم,XFku,,,,,,,,,,,,,,,,,,,,,,,,,,,,XFku,,,,,,,,,,,,,,,,,,,,,,,,,,XFku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XFku,,,,,,,,,,,,,,,,,,,,,,,,,,XFku,Never,No - Never,Strongly disagree,no,,XFku,yes,99,,1399/12/19-22:01:33,1399/12/19-22:07:22,2021-03-09 22:01:33,2021-03-09 22:07:22,349,5.8,1000,other
https://survey.porsline.ir/n/k/7qvDfHG/7SLK?review_token=None,7SLK,مرد,31,ایرانی,,کارشناسی ( لیسانس),آزاد,فارس,شيراز,7SLK,نظری ندارم,نظری ندارم,خیر,بلی,بلی,خیر,بلی,خیر,فرقی با سنتی ندارد,خیر,اصلا مصرف نمیکنم,7SLK,,,,,,,,,,,,,,,,,,,,,,,,,,,,7SLK,,,,,,,,,,,,,,,,,,,,,,,,,,7SLK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7SLK,,,,,,,,,,,,,,,,,,,,,,,,,,7SLK,Never,Yes - A few days a month,Strongly disagree,yes,chronic bronchitis,7SLK,no,9999,,1399/12/19-22:12:18,1399/12/19-22:18:58,2021-03-09 22:12:18,2021-03-09 22:18:58,400,6.7,9999,9999
https://survey.porsline.ir/n/k/7qvDfHG/54Yp?review_token=None,54Yp,مرد,36,ایرانی,,پیش دانشگاهی,آزاد,فارس,شيراز,54Yp,خیر,خیر,خیر,خیر,خیر,خیر,بلی,خیر,فرقی با سنتی ندارد,بله,اصلا مصرف نمیکنم,54Yp,,,,,,,,,,,,,,,,,,,,,,,,,,,,54Yp,,,,,,,,,,,,,,,,,,,,,,,,,,54Yp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54Yp,,,,,,,,,,,,,,,,,,,,,,,,,,54Yp,Never,No - Never,Strongly disagree,no,,54Yp,no,9999,,1399/12/19-22:22:10,1399/12/19-22:27:28,2021-03-09 22:22:10,2021-03-09 22:27:28,318,5.3,9999,9999
https://survey.porsline.ir/n/k/7qvDfHG/tECw?review_token=None,tECw,زن,39,ایرانی,,دکترا و بالاتر,کارمند,فارس,شيراز,tECw,خیر,بلی,خیر,خیر,خیر,بلی,بلی,خیر,فرقی با سنتی ندارد,بله,اصلا مصرف نمیکنم,tECw,,,,,,,,,,,,,,,,,,,,,,,,,,,,tECw,,,,,,,,,,,,,,,,,,,,,,,,,,tECw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tECw,,,,,,,,,,,,,,,,,,,,,,,,,,tECw,Sometimes,No - Never,I don't know,no,,tECw,no,9999,,1399/12/19-23:09:16,1399/12/19-23:12:13,2021-03-09 23:09:16,2021-03-09 23:12:13,177,3,9999,9999
https://survey.porsline.ir/n/k/7qvDfHG/yBDa?review_token=None,yBDa,مرد,39,ایرانی,,دکترا و بالاتر,دانشجو,فارس,شيراز,yBDa,بلی,خیر,خیر,خیر,بلی,بلی,بلی,خیر,ضرر دارد اما خیلی کم,بله,اصلا مصرف نمیکنم,yBDa,,,,,,,,,,,,,,,,,,,,,,,,,,,,yBDa,,,,,,,,,,,,,,,,,,,,,,,,,,yBDa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yBDa,,,,,,,,,,,,,,,,,,,,,,,,,,yBDa,A short time,Only when I have a cold or infection,Disagree,no,,yBDa,no,9999,spam,1399/12/19-23:09:15,1399/12/19-23:12:17,2021-03-09 23:09:15,2021-03-09 23:12:17,182,3,9999,9999
https://survey.porsline.ir/n/k/7qvDfHG/Vcqk?review_token=None,Vcqk,زن,38,ایرانی,,دکترا و بالاتر,کارمند,فارس,شيراز,Vcqk,بلی,بلی,خیر,خیر,خیر,بلی,بلی,خیر,فرقی با سنتی ندارد,بله,اصلا مصرف نمیکنم,Vcqk,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vcqk,,,,,,,,,,,,,,,,,,,,,,,,,,Vcqk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vcqk,,,,,,,,,,,,,,,,,,,,,,,,,,Vcqk,Never,No - Never,Disagree,no,,Vcqk,no,9999,,1399/12/19-23:16:22,1399/12/19-23:21:06,2021-03-09 23:16:22,2021-03-09 23:21:06,284,4.7,9999,9999
